Date stamp,AB50A30LRC01_PV,AB50A30LRC01_SP,AB50A30IRA01_PV,AB50A30SIK01_PV,AB40A11LRC10PV,AB40A11TRC06PV,AB40A11FQC01PV,AB40A21LRC03PV,AB40A21TRC04PV,AB40A21PR01_PV,AB40A21FRC02_PV,AB50A30TRC04_PV,AB50A62PRC01_PV,AB50A30TRC08_PV,AB60A31FQC01_PV,AB50A30LRC01_OUT
2023-12-19 00:46:00,40.21258163,40,14.89092064,21.01789856,59.73710251,256.0632324,2019.34668,51.06090927,259.8591309,0.040271904,11165.58203,264.9282837,15.13672066,269.9674072,10839.11523,31.72871017
2023-12-19 00:47:00,39.93382645,40,14.89756298,21.01828384,59.74868393,256.0608521,2017.363892,51.09094238,259.8589783,0.040251244,10912.36914,264.9259033,15.10194588,269.968689,10839.21289,31.77386475
2023-12-19 00:48:00,39.65506744,40,14.90420532,21.01866913,59.76026535,256.0584717,2021.867432,51.12097549,259.8588257,0.04023058,10584.54004,264.9235229,15.06717014,269.9699402,10839.30957,31.81901932
2023-12-19 00:49:00,39.58930969,40,14.91084862,21.01905632,59.77184677,256.0560608,2020.027344,51.15100861,259.8586731,0.040209915,10203.81152,264.9211426,15.03239441,269.9712219,10839.40625,31.86417389
2023-12-19 00:50:00,39.82121658,40,14.91749096,21.01884079,59.78343201,256.0536804,2008.12561,51.18104172,259.85849,0.040189251,10786.67383,264.9187622,14.99761963,269.9725037,10839.50293,31.90197372
2023-12-19 00:51:00,40.06217957,40,14.9241333,21.01855659,59.79501343,256.0513,2012.442627,51.21107483,259.8583374,0.040168591,11026.22266,264.9163818,14.96284389,269.9737549,10839.59961,31.80005264
2023-12-19 00:52:00,40.66090012,40,14.93077564,21.01827431,59.80659485,256.0489197,2015.046387,51.24110794,259.8581848,0.040147927,10963.68066,264.9139709,14.92806911,269.9750366,10839.69727,31.69813156
2023-12-19 00:53:00,41.00353622,40,14.93741894,21.01799202,59.81817627,256.0465393,2023.569458,51.27114105,259.8580322,0.040127262,10486.83691,264.9115906,14.89329338,269.9763184,10839.79395,31.59620857
2023-12-19 00:54:00,40.66405106,40,14.94406128,21.01770973,59.82976151,256.0441589,2026.729126,51.30117416,259.8578491,0.040106598,11123.62402,264.9103394,14.85851765,269.9775696,10839.89063,31.58551788
2023-12-19 00:55:00,40.44540405,40,14.91396713,21.01742744,59.84134293,256.0417786,2020.766602,51.33120728,259.8576965,0.040085938,10952.98242,264.911438,14.88824177,269.9788513,10839.9873,31.72158813
2023-12-19 00:56:00,40.22719955,40,14.88654232,21.01714516,59.85292435,256.0393677,2023.996704,51.36124039,259.8575439,0.040065274,10741.63965,264.9125366,14.92513275,269.9801331,10840.08398,31.85766029
2023-12-19 00:57:00,40.12755203,40,14.86978912,21.01686096,59.86450577,256.0369873,2019.358887,51.33758545,259.8573914,0.040044609,10336.49805,264.9136658,14.96202374,269.9813843,10840.18164,31.99373055
2023-12-19 00:58:00,39.95125198,40,14.85303593,21.01657867,59.876091,256.0346069,2011.810547,51.3090477,259.8572388,0.040023945,10798.51758,264.9147644,14.99891376,269.982666,10840.27832,32.12979889
2023-12-19 00:59:00,39.77317429,40,14.83628273,21.01629639,59.88767242,256.0322266,2016.605347,51.28050995,259.8570557,0.040003285,10638.89551,264.9158936,15.03580475,269.9839478,10840.375,32.16175842
2023-12-19 01:00:00,39.91443634,40,14.83769226,21.0160141,59.89925385,256.0298462,2015.446411,51.2519722,259.8569031,0.039982621,10471.77148,264.9169922,15.07269573,269.985199,10840.47168,32.16492081
